time,zVel_E[0],zVel_N[1],vel_mps_E,vel_mps_N,gps_vel_mps_E,gps_vel_mps_N,vn_corr_mps_E,vn_corr_mps_N,rt_float_E,rt_float_N,P_Vel[0],P_Vel_N[1],
278.9548035,0.5246124,-0.2256827,0.4679892,3.7885230,0.0259837,3.8769131,0.0826069,-0.1372926,0.1000000,0.1000000,0.0134498,0.0141042,
279.2048035,0.2096013,-0.4189253,0.6567523,4.0082440,0.5030383,4.3238368,0.0558873,-0.1033326,0.1000000,0.1000000,0.0130831,0.0143998,
279.4548035,0.0025730,-0.3747087,0.6116686,4.2829928,0.6435078,4.5880919,0.0344121,-0.0696098,0.3679997,0.3969724,0.0127580,0.0146340,
279.7048035,0.0157732,-0.1285329,0.5969552,4.5061455,0.6101785,4.5724664,0.0289966,-0.0622118,0.3764924,0.4008457,0.0125867,0.0150309,
279.9548035,0.1749595,-0.0916896,0.7964467,4.7957282,0.6508675,4.8202558,0.0293802,-0.0671619,0.3397334,0.3505224,0.0124874,0.0154658,
280.2048035,-0.0222375,-0.0321131,0.8070655,5.1286263,0.8475290,5.1172905,0.0182259,-0.0434489,0.3877822,0.3745595,0.0124165,0.0158638,
280.7048035,-0.0923756,0.0899234,0.9531835,5.7601728,1.0547442,5.6463308,0.0091851,-0.0239188,0.5533727,0.5695288,0.0124172,0.0167681,
281.2048035,0.4244595,0.3758688,0.9820715,6.4099126,0.5626633,6.0207658,0.0050513,-0.0132779,0.4769915,0.5444848,0.0125269,0.0176893,
281.4548035,0.1430113,0.2064557,1.0807759,6.7081842,0.9424667,6.4889140,0.0047021,-0.0128144,0.5467337,0.5653049,0.0125923,0.0181221,
281.7048035,0.1027163,0.7186451,1.1258442,7.0110340,1.0272409,6.2805471,0.0041129,-0.0118419,0.1000000,0.1000000,0.0126504,0.0183709,
281.9548035,0.0076265,0.3358350,1.1629965,7.2481742,1.1560824,6.9099574,0.0007124,-0.0023818,0.6096811,0.5319509,0.0126670,0.0185398,
282.7048035,0.0911667,0.4699597,1.1643773,7.5686073,1.0736125,7.0972557,0.0004019,-0.0013917,0.1000000,0.1000000,0.0129122,0.0201102,
283.2048035,-0.0130289,0.7396898,1.0886650,7.6957664,1.0982789,6.9649396,-0.0034150,0.0088629,0.1000000,0.1000000,0.0129535,0.0207297,
283.4548035,-0.0080189,0.6480174,1.0736934,7.6618977,1.0827421,7.0118961,0.0010299,-0.0019842,0.1000000,0.1000000,0.0129190,0.0208018,
283.7048035,-0.0285994,0.7362080,1.1161637,7.6390181,1.1424453,6.9091840,-0.0023177,0.0063739,0.1000000,0.1000000,0.0128617,0.0207947,
283.9548035,-0.0792257,0.7453871,1.0609157,7.6914382,1.1387014,6.9483118,-0.0014399,0.0022605,0.1000000,0.1000000,0.0128409,0.0208038,
284.7048035,-0.1729394,0.9021740,1.0105076,7.0990691,1.1834645,6.1939530,0.0000176,-0.0029420,0.1000000,0.1000000,0.0127506,0.0220007,
284.7048035,-0.1336632,0.4885530,1.0064400,7.0551963,1.1401224,6.5637159,0.0000192,-0.0029274,0.1000000,0.1000000,0.0126211,0.0213752,
284.9548035,-0.1217931,0.8423238,0.9354613,6.6461272,1.0591229,5.7980595,0.0018685,-0.0057440,0.1000000,0.1000000,0.0124479,0.0213583,
285.2048035,0.0812579,0.7791018,0.8481680,6.2324924,0.7658836,5.4585319,-0.0010264,0.0051413,0.1000000,0.1000000,0.0122949,0.0213374,
285.4548035,-0.0672667,0.8852272,0.7826329,5.8429751,0.8502706,4.9576144,0.0003710,-0.0001333,0.1000000,0.1000000,0.0121521,0.0212979,
285.7048035,0.0383160,0.8252320,0.7118578,5.4215355,0.6722201,4.6011543,-0.0013218,0.0048509,0.1000000,0.1000000,0.0120184,0.0212689,
285.9548035,0.0687222,0.8187165,0.6543235,5.0315866,0.5879033,4.2071218,0.0023020,-0.0057484,0.1000000,0.1000000,0.0118954,0.0212223,
286.2048035,0.0442853,0.8479729,0.5761599,4.6193986,0.5321430,3.7706351,0.0002684,-0.0007905,0.1000000,0.1000000,0.0117869,0.0211856,
286.7048035,-0.0616169,0.4765673,0.4348558,3.8494692,0.4958430,3.3757789,-0.0006297,0.0028769,0.1000000,0.1000000,0.0116198,0.0210335,
286.9548035,0.0516885,0.8650358,0.3723605,3.4472971,0.3220955,2.5789640,0.0014234,-0.0032974,0.1000000,0.1000000,0.0115387,0.0209918,
287.4548035,-0.1419377,1.1221745,0.2827283,2.8641136,0.4253255,1.7407937,0.0006594,-0.0011453,0.1000000,0.1000000,0.0115424,0.0214912,
287.7048035,-0.0421945,0.2395816,0.2263842,2.6686170,0.2677133,2.4323113,-0.0008654,0.0032760,0.4416465,0.4526393,0.0114296,0.0208155,
288.2048035,0.0158556,1.3378704,0.2219548,2.4756815,0.2056410,1.1395946,-0.0004583,0.0017834,0.1000000,0.1000000,0.0115812,0.0217687,
288.7048035,0.0478545,1.3846962,0.2291847,2.3855798,0.1807619,1.0018229,-0.0005683,0.0009393,0.1000000,0.1000000,0.0116467,0.0222237,
288.9548035,0.0500435,1.3636839,0.2189460,2.2985375,0.1686363,0.9359288,-0.0002662,0.0010753,0.1000000,0.1000000,0.0116138,0.0220824,
289.4548035,0.0496105,1.4731457,0.2569289,2.3426042,0.2053948,0.8741950,-0.0019237,0.0047366,0.1000000,0.1000000,0.0116874,0.0225059,
289.7048035,0.1042341,1.5475186,0.2565365,2.3721695,0.1513691,0.8272656,-0.0009334,0.0026148,0.1000000,0.1000000,0.0116043,0.0218679,
290.2048035,0.1684469,1.4438541,0.3265002,2.5272441,0.1570514,1.0856998,-0.0010019,0.0023098,0.1000000,0.1000000,0.0116915,0.0223120,
290.7048035,0.1808673,1.4114391,0.3884505,2.6622217,0.2084054,1.2487286,0.0008222,-0.0020540,0.1000000,0.1000000,0.0117644,0.0227173,
290.9548035,0.1131049,1.4049809,0.4032553,2.6555197,0.2911336,1.2485051,0.0009831,-0.0020337,0.1000000,0.1000000,0.0117356,0.0225325,
291.4548035,0.2106845,1.3520567,0.4699295,2.8090630,0.2628665,1.4473224,0.0036214,-0.0096837,0.1000000,0.1000000,0.0118094,0.0229055,
291.7048035,0.2360595,1.5933163,0.5185755,2.9026191,0.2863915,1.2987995,0.0038755,-0.0105034,0.1000000,0.1000000,0.0117108,0.0220706,
292.4548035,0.2733310,1.4138680,0.7637117,3.6114900,0.4966823,2.1791124,0.0063016,-0.0185097,0.1000000,0.1000000,0.0120089,0.0230492,
292.7048035,0.4417119,2.0796623,0.8453749,3.7979586,0.4095722,1.7003680,0.0059091,-0.0179282,0.1000000,0.1000000,0.0119491,0.0222384,
292.7048035,0.3219290,1.1375003,0.8226056,3.6913285,0.5065839,2.5358961,0.0059074,-0.0179322,0.1000000,0.1000000,0.0118177,0.0215374,
292.9548035,0.3508653,1.1806612,0.8458189,3.9426394,0.4960315,2.7587609,0.0010779,-0.0032172,0.1000000,0.1000000,0.0118621,0.0214359,
293.2048035,0.3176306,1.1642971,0.8890753,4.2001052,0.5697293,3.0410929,-0.0017154,0.0052850,0.1000000,0.1000000,0.0119119,0.0213411,
293.4548035,0.2553552,1.0474479,0.9147866,4.4334741,0.6535039,3.4038346,-0.0059275,0.0178083,0.1000000,0.1000000,0.0119539,0.0212505,
293.7048035,0.2293651,1.0841854,0.8784583,4.6713648,0.6376988,3.6202648,-0.0113943,0.0330852,0.1000000,0.1000000,0.0119966,0.0211713,
293.9548035,0.2121323,0.9847920,0.8368727,4.8275142,0.6105868,3.8822782,-0.0141536,0.0395560,0.1000000,0.1000000,0.0120144,0.0211039,
294.2048035,0.2800242,1.0028977,0.8274708,5.0078006,0.5314547,4.0482645,-0.0159919,0.0433616,0.1000000,0.1000000,0.0120330,0.0210476,
294.4548035,0.1954658,0.9926291,0.8104450,5.2294183,0.6012031,4.2729125,-0.0137761,0.0361231,0.1000000,0.1000000,0.0120516,0.0209866,
294.7048035,0.3019334,0.9643388,0.9223027,5.4218841,0.6193799,4.4601994,-0.0009894,0.0026542,0.1000000,0.1000000,0.0120620,0.0209409,
294.9548035,0.2951877,0.8836665,0.9751642,5.6585517,0.6813094,4.7716055,0.0013328,-0.0032795,0.1000000,0.1000000,0.0120754,0.0208788,
295.2048035,0.2854398,0.9256291,1.0432667,5.8875113,0.7622452,4.9506626,0.0044184,-0.0112193,0.1000000,0.1000000,0.0121037,0.0208432,
295.4548035,0.3650775,0.8132806,1.1528206,6.0915751,0.7909877,5.2699695,0.0032447,-0.0083250,0.1000000,0.1000000,0.0121291,0.0208149,
295.7048035,0.3460787,0.7699313,1.1975852,6.3295307,0.8574764,5.5440812,0.0059698,-0.0155181,0.1000000,0.1000000,0.0121669,0.0207829,
295.9548035,0.4460340,0.7219548,1.2756771,6.5318618,0.8339011,5.7983422,0.0042581,-0.0115649,0.1000000,0.1000000,0.0122085,0.0207735,
296.2048035,0.2901255,0.7799726,1.3576874,6.7874827,1.0694205,6.0024786,0.0018586,-0.0050318,0.1000000,0.1000000,0.0122348,0.0207100,
296.4548035,0.2581315,0.8103843,1.3505166,7.0787916,1.0915307,6.2696934,-0.0008543,0.0012860,0.1000000,0.1000000,0.0122791,0.0206472,
296.7048035,0.3297460,0.7153287,1.4219998,7.2774711,1.0943252,6.5562992,0.0020714,-0.0058432,0.1000000,0.1000000,0.0123253,0.0206440,
296.9548035,0.3054855,0.5517621,1.4637566,7.4131651,1.1600434,6.8585882,0.0017722,-0.0028146,0.1000000,0.1000000,0.0123951,0.0207144,
297.2048035,0.4764073,0.5984221,1.4723614,7.6909237,0.9890860,7.1115475,-0.0068681,0.0190459,0.1000000,0.1000000,0.0124584,0.0206905,
297.4548035,0.2781718,0.5560145,1.4510607,7.9182687,1.1729010,7.3621550,0.0000122,-0.0000990,0.1000000,0.1000000,0.0124957,0.0206571,
297.7048035,0.3713342,0.5485806,1.4321629,7.9878960,1.0610689,7.4387045,0.0002402,-0.0006110,0.1000000,0.1000000,0.0124807,0.0206461,
297.9548035,0.2696248,0.5489931,1.4784169,8.0926456,1.2053751,7.5524149,-0.0034170,0.0087624,0.1000000,0.1000000,0.0124916,0.0206599,
298.2048035,0.4404715,0.4297514,1.5047467,8.1996412,1.0606154,7.7790289,-0.0036598,0.0091390,0.4929300,0.4525398,0.0124880,0.0206486,
298.4548035,0.3964496,0.3937221,1.4959791,8.2758408,1.0992872,7.8827186,-0.0002424,0.0005999,0.5381802,0.4591976,0.0125649,0.0210531,
298.7048035,0.5308952,0.4777222,1.5613467,8.3514185,1.0336797,7.8653669,0.0032283,-0.0083289,0.1000000,0.1000000,0.0126465,0.0214740,
298.9548035,0.3541847,0.3641686,1.5930785,8.3513107,1.2420454,7.9789062,0.0031517,-0.0082359,0.4903495,0.4363610,0.0126114,0.0214436,
299.2048035,0.4380921,0.3890963,1.6512855,8.4183903,1.2193964,8.0127459,0.0062029,-0.0165485,0.4739309,0.4301643,0.0126914,0.0218594,
299.4548035,0.5288538,0.4429569,1.7254606,8.5559320,1.2008034,8.1014910,0.0041966,-0.0114838,0.1000000,0.1000000,0.0128004,0.0222755,
299.7048035,0.4690257,0.3672552,1.8113790,8.6471205,1.3451622,8.2723455,0.0028090,-0.0075200,0.1000000,0.1000000,0.0127850,0.0221651,
299.9548035,0.4173977,0.2088289,1.8444057,8.6520262,1.4312301,8.4324017,0.0042222,-0.0107951,0.1000000,0.1000000,0.0127373,0.0220558,
300.2048035,0.4474105,0.1504211,1.7800094,8.5957012,1.3300455,8.4519882,-0.0025535,0.0067079,0.1000000,0.1000000,0.0126715,0.0219565,
300.4548035,0.3626274,0.2145014,1.7126607,8.5415192,1.3411992,8.3509855,-0.0088341,0.0239678,0.4607369,0.4410137,0.0126098,0.0218666,
300.7048035,0.4377429,0.1267853,1.7397212,8.4479656,1.2988299,8.3293428,-0.0031483,0.0081628,0.5037755,0.4390553,0.0126423,0.0222850,
300.9548035,0.0101163,0.1888962,1.6627238,8.4518518,1.6621728,8.2390051,0.0095654,-0.0239509,0.5519429,0.4633228,0.0126663,0.0226259,
301.2048035,-0.2360750,1.3260126,1.6651862,8.2562685,1.9131182,6.9017553,0.0118571,-0.0285001,0.1000000,0.1000000,0.0125615,0.0224712,
301.7048035,0.3468494,0.1208458,1.7642683,8.0343847,1.4128726,7.9230108,-0.0045463,0.0094721,0.5381537,0.4531690,0.0125603,0.0229791,
302.2048035,0.3737702,-0.0361314,1.7336950,7.6371412,1.3676662,7.6517329,0.0077414,-0.0215396,0.5389670,0.4393961,0.0126085,0.0240453,
302.4548035,0.4902529,0.0454922,1.7077513,7.4371815,1.2242079,7.3740721,0.0067095,-0.0176172,0.5499213,0.4678027,0.0126140,0.0244610,
302.7048035,1.3991444,1.2431259,1.6927249,7.1385283,0.2924190,5.8987565,-0.0011615,0.0033540,0.1000000,0.1000000,0.0125672,0.0246619,
302.9548035,0.5922999,-0.3154545,1.6188843,6.8396664,1.0270165,7.1526437,0.0004321,-0.0024773,0.6376257,0.4847510,0.0124500,0.0243788,
303.7048035,0.6565690,-0.1821733,1.3346143,6.0577493,0.6719961,6.2570181,-0.0060491,0.0170956,0.1000000,0.1000000,0.0125170,0.0260644,
304.2048035,0.2084650,-0.2072744,1.2048053,5.5243797,0.9956395,5.7301445,-0.0007007,-0.0015095,0.4335316,0.4522234,0.0124121,0.0262695,
304.4548035,0.3204338,-0.4035692,1.1376741,5.2354631,0.8151416,5.6434340,-0.0020987,0.0044018,0.4204914,0.4400648,0.0124020,0.0266424,
304.7048035,0.4212359,-0.6097732,1.0572459,4.9041944,0.6352975,5.5185523,-0.0007125,0.0045847,0.1000000,0.1000000,0.0124347,0.0272875,
304.9548035,0.0965370,-0.1140637,0.9060931,4.6658707,0.7994990,4.8059535,-0.0100572,0.0260190,0.4260568,0.4333864,0.0122635,0.0266630,
305.7048035,0.0898678,-0.2696943,0.3453217,3.6969454,0.2342058,4.0251923,-0.0212481,0.0585526,0.3796430,0.4719959,0.0122637,0.0283096,
306.2048035,0.0265711,-0.2183473,-0.0777828,3.4032607,-0.1497132,3.7129829,-0.0453593,0.0913748,0.3743442,0.4710535,0.0121771,0.0291969,
306.4548035,0.0637085,-0.2160215,-0.1499783,3.1125140,-0.2673923,3.4265828,-0.0537055,0.0980472,0.3737379,0.4717913,0.0120611,0.0293902,
306.7048035,-0.0251029,-0.4404230,-0.3680339,2.8012910,-0.3947992,3.3286691,-0.0518682,0.0869551,0.3683554,0.4551460,0.0119141,0.0295118,
306.9548035,0.0313656,-0.2286215,-0.5630836,2.4310987,-0.6605272,2.7621193,-0.0660780,0.1023990,0.3530047,0.4410793,0.0117413,0.0295545,
307.2048035,0.0404533,-0.2103391,-0.6108741,2.2668941,-0.7338403,2.5921254,-0.0825130,0.1148923,0.3552535,0.4480815,0.0115927,0.0295412,
307.4548035,-0.0632906,-0.2587752,-0.6873211,2.1929264,-0.7239457,2.5751750,-0.0999153,0.1234735,0.3513744,0.4340975,0.0114484,0.0294317,
307.7048035,-0.1363482,-0.1858056,-0.9700428,2.0236473,-0.9386289,2.3268127,-0.1049344,0.1173598,0.3613266,0.4126831,0.0113149,0.0292251,
307.9548035,-0.1472254,-0.0476294,-1.2181973,1.8787528,-1.1943483,2.0516844,-0.1233764,0.1253022,0.3748093,0.3990094,0.0112204,0.0289233,
308.2048035,-0.1461533,-0.3043725,-1.3622955,2.0472946,-1.3638978,2.4830770,-0.1477557,0.1314099,0.3660530,0.3999911,0.0111808,0.0284713,
308.4548035,-0.2356598,-0.4294162,-1.7912892,1.9899814,-1.7413344,2.5622957,-0.1857051,0.1428980,0.1000000,0.1000000,0.0111851,0.0279102,
308.7048035,-0.1668949,-0.5052161,-2.2011256,1.9315636,-2.2509775,2.5774374,-0.2167467,0.1406578,0.1000000,0.1000000,0.0112066,0.0263706,
308.9548035,-0.1622653,-0.5533862,-2.5228646,1.8649337,-2.6177790,2.5536020,-0.2571797,0.1352821,0.1000000,0.1000000,0.0113033,0.0249243,
309.2048035,-0.1382542,-0.6273279,-2.7558501,1.6652182,-2.8757155,2.3990173,-0.2581195,0.1064711,0.1000000,0.1000000,0.0114697,0.0235575,
309.4548035,-0.0340085,-0.6722863,-2.9450586,1.4263679,-3.1340613,2.1682670,-0.2230112,0.0696128,0.1000000,0.1000000,0.0116809,0.0222663,
309.7048035,0.1395516,-0.6216636,-2.9408765,1.4156675,-3.2682149,2.0819211,-0.1877869,0.0445900,0.1000000,0.1000000,0.0119328,0.0210731,
309.9548035,0.2080081,-0.5877340,-2.9049168,1.4705646,-3.2436240,2.0832496,-0.1306991,0.0249510,0.1000000,0.1000000,0.0122086,0.0200163,
310.2048035,0.1970294,-0.4851291,-2.8621998,1.4496756,-3.1285622,1.9452389,-0.0693332,0.0104343,0.1000000,0.1000000,0.0125128,0.0191337,
310.4548035,0.4335141,-0.5901128,-2.6515448,1.5788171,-3.0960016,2.1704226,-0.0109426,0.0014926,0.1000000,0.1000000,0.0128184,0.0183837,
310.7048035,0.4165897,-0.5304506,-2.4492018,1.7551507,-2.8122523,2.2778053,0.0535393,-0.0077960,0.1000000,0.1000000,0.0131134,0.0177775,
310.9548035,0.4459589,-0.4553216,-2.2471678,1.9589188,-2.5846608,2.3954339,0.1084659,-0.0188064,0.1000000,0.1000000,0.0133873,0.0173105,
311.2048035,0.5354320,-0.6070366,-1.9789121,2.1660769,-2.3593447,2.7389264,0.1549993,-0.0341871,0.1000000,0.1000000,0.0136445,0.0169799,
311.4548035,0.6769667,-0.5058451,-1.7204630,2.3924875,-2.2010694,2.8424141,0.1963604,-0.0559184,0.1000000,0.1000000,0.0138515,0.0167585,
311.7048035,0.6654084,-0.6275170,-1.4567035,2.5813651,-1.9042832,3.1302719,0.2178288,-0.0786101,0.1000000,0.1000000,0.0140486,0.0166834,
311.9548035,0.7944645,-0.5862837,-1.0706708,2.9245484,-1.6223292,3.3997552,0.2428061,-0.1110769,0.1000000,0.1000000,0.0141527,0.0166595,
312.2048035,0.9418680,-0.5963037,-0.7661871,3.2085688,-1.4560498,3.6600053,0.2520053,-0.1448672,0.1000000,0.1000000,0.0141555,0.0166938,
312.4548035,0.7803853,-0.7287667,-0.4823111,3.3874390,-1.0296823,3.9510310,0.2330142,-0.1651746,0.1000000,0.1000000,0.0140746,0.0167828,
312.7048035,0.8540487,-0.7821991,-0.1347687,3.5588291,-0.7781566,4.1608605,0.2106608,-0.1801678,0.1000000,0.1000000,0.0139091,0.0168844,
312.9548035,0.7682415,-0.8472884,0.2247294,3.6526186,-0.3500380,4.3007789,0.1934741,-0.1991282,0.1000000,0.1000000,0.0136642,0.0169801,
313.2048035,0.9233570,-0.8394034,0.6531792,3.7432857,-0.0960514,4.3669438,0.1741264,-0.2157452,0.1000000,0.1000000,0.0133537,0.0170459,
313.4548035,0.8125244,-0.8014116,0.9574223,3.9391260,0.2819270,4.5392532,0.1370291,-0.2012844,0.1000000,0.1000000,0.0130186,0.0170819,
313.7048035,0.7396008,-0.7649956,1.1629939,4.0788827,0.5315757,4.6547451,0.1081826,-0.1891332,0.1000000,0.1000000,0.0126847,0.0171029,
313.9548035,0.6646654,-0.7723708,1.3329660,4.2544026,0.7413834,4.8779817,0.0730828,-0.1487916,0.1000000,0.1000000,0.0123608,0.0170887,
314.2048035,0.5963669,-0.7105155,1.4825269,4.4924297,0.9468121,5.0612001,0.0606521,-0.1417452,0.1000000,0.1000000,0.0120905,0.0170772,
314.4548035,0.5958275,-0.7182522,1.6322687,4.7081246,1.0778595,5.3168454,0.0414184,-0.1095313,0.1000000,0.1000000,0.0118722,0.0170785,
314.7048035,0.4983430,-0.6052709,1.8064386,4.9335184,1.3427601,5.4356046,0.0346645,-0.1031845,0.1000000,0.1000000,0.0117015,0.0170869,
314.9548035,0.4637598,-0.5240498,1.9498001,5.1861334,1.5072209,5.6380119,0.0211805,-0.0721714,0.1000000,0.1000000,0.0115704,0.0170878,
315.2048035,0.4389855,-0.4983168,1.9975908,5.4741225,1.5742196,5.9151053,0.0156143,-0.0573337,0.1000000,0.1000000,0.0115108,0.0171273,
315.4548035,0.4879781,-0.4431567,2.1365263,5.7528586,1.6600577,6.1498866,0.0115094,-0.0461286,0.1000000,0.1000000,0.0114639,0.0171553,
315.7048035,0.3708673,-0.3232384,2.0924444,6.0177627,1.7246161,6.3323512,0.0030389,-0.0086500,0.1000000,0.1000000,0.0114843,0.0172410,
315.9548035,0.3341292,-0.3336406,2.1481624,6.3015213,1.8149375,6.6311107,0.0009043,-0.0040514,0.3846464,0.3762083,0.0115150,0.0173214,
316.2048035,0.4231119,-0.2809601,2.2154424,6.6098104,1.7908852,6.8910904,-0.0014452,0.0003201,0.1000000,0.1000000,0.0116471,0.0176592,
316.4548035,0.3749932,-0.2549076,2.2899363,6.8499064,1.9144725,7.1076798,-0.0004706,0.0028657,0.4113468,0.3784618,0.0117117,0.0177729,
316.7048035,0.1906228,-0.2586708,2.3170202,7.1328559,2.1275384,7.3908768,0.0011410,-0.0006497,0.4005124,0.3741569,0.0118646,0.0181325,
316.9548035,0.2534125,-0.1614904,2.3277669,7.3109250,2.0715625,7.4804592,-0.0027918,0.0080439,0.4053559,0.3957944,0.0120048,0.0185128,
317.2048035,0.4090453,-0.3794007,2.3399651,7.3846631,1.9308277,7.7614374,-0.0000921,-0.0026264,0.1000000,0.1000000,0.0121274,0.0189135,
317.4548035,0.3208244,-0.1479654,2.3419733,7.4838738,2.0198987,7.6363740,-0.0012503,0.0045348,0.3936974,0.3913319,0.0121712,0.0190046,
317.7048035,0.2918503,-0.2342138,2.3020616,7.4985051,2.0077901,7.7429180,-0.0024211,0.0101992,0.3997020,0.3964684,0.0122799,0.0194065,
317.9548035,0.2783742,-0.1000462,2.2564099,7.4632745,1.9779177,7.5657282,-0.0001180,0.0024077,0.3858640,0.3725206,0.0123809,0.0198226,
318.2048035,0.2109690,-0.1116791,2.2138557,7.4202466,2.0014448,7.5357432,-0.0014418,0.0038176,0.3651932,0.3451795,0.0124827,0.0202440,
318.4548035,0.2880673,-0.1190515,2.1622601,7.3788729,1.8712659,7.5052376,-0.0029269,0.0073131,0.3731422,0.3561783,0.0125826,0.0206619,
318.7048035,0.2822555,-0.0810375,2.1054959,7.3103709,1.8194038,7.4078436,-0.0038367,0.0164354,0.3731664,0.3468694,0.0126766,0.0210866,
318.9548035,0.2675015,-0.0624237,2.0719407,7.2536073,1.8013803,7.3278337,-0.0030590,0.0118029,0.3521126,0.3481126,0.0127645,0.0214984,
319.2048035,0.2729803,0.0361400,2.0228791,7.1928425,1.7465295,7.1672702,-0.0033694,0.0105677,0.3401242,0.3460464,0.0128509,0.0219112,
319.4548035,0.2356635,0.0515218,1.9587792,7.1385598,1.7185931,7.0989332,-0.0045226,0.0118950,0.3342567,0.3429892,0.0129285,0.0223090,
319.7048035,0.2367221,0.0361133,1.8975853,7.0886388,1.6557113,7.0697060,-0.0051518,0.0171803,0.3257165,0.3313445,0.0129893,0.0226819,
319.9548035,0.2625643,0.0540953,1.8759866,6.9931822,1.6133786,6.9358234,-0.0000436,-0.0032633,0.3387425,0.3568167,0.0130454,0.0230636,
320.2048035,0.2862583,0.0746436,1.8428043,6.8703308,1.5594655,6.7861204,0.0029195,-0.0095666,0.3506065,0.3613669,0.0130955,0.0234460,
320.4548035,0.2277753,0.1168056,1.8215646,6.7581940,1.5953555,6.6390080,0.0015663,-0.0023805,0.3468184,0.3598038,0.0131453,0.0238157,
320.7048035,0.2793274,0.0962071,1.8029257,6.6775136,1.5257721,6.5732431,0.0021738,-0.0080632,0.3511800,0.3704719,0.0131943,0.0241624,
320.9548035,0.2789891,0.2202606,1.7663045,6.5852056,1.4857205,6.3638711,-0.0015949,-0.0010739,0.3431143,0.3662184,0.0132356,0.0244942,
321.2048035,0.1507887,0.2013106,1.6130593,6.4357896,1.4533232,6.2636051,-0.0089474,0.0291262,0.3460680,0.3637597,0.0132639,0.0248157,
321.4548035,0.1295000,0.2436142,1.3773283,6.3207111,1.2319365,6.1273837,-0.0158918,0.0502869,0.3512856,0.3720263,0.0132783,0.0251082,
321.7048035,0.0746933,0.2493162,1.1100874,6.1803322,1.0092450,6.0078187,-0.0261490,0.0768027,0.3508091,0.3643211,0.0132738,0.0254023,
321.9548035,-0.0584344,0.2614522,0.7478606,6.0651135,0.7694774,5.9060850,-0.0368175,0.1024236,0.3555902,0.3521958,0.0132438,0.0256742,
322.2048035,-0.0331760,0.3805962,0.3375061,6.0020003,0.3152897,5.7583752,-0.0553924,0.1369710,0.1000000,0.1000000,0.0131783,0.0259048,
322.4548035,-0.1172299,0.3653874,-0.1734451,5.9172087,-0.1395301,5.7172976,-0.0833149,0.1654761,0.1000000,0.1000000,0.0129003,0.0253047,
322.7048035,-0.1253795,0.2241955,-0.6454720,5.6621842,-0.6328296,5.6355805,-0.1127371,0.1975916,0.3561203,0.3229843,0.0125947,0.0247560,
322.9548035,-0.2129220,0.2119894,-1.1387999,5.4246602,-1.0616635,5.4118476,-0.1357855,0.1991766,0.3709187,0.3446930,0.0123837,0.0248123,
323.2048035,-0.3340474,0.2040210,-1.7374873,5.1090097,-1.5802308,5.1207180,-0.1767910,0.2157291,0.3577978,0.3501228,0.0121398,0.0247586,
323.4548035,-0.2873745,0.0933733,-2.3084278,4.7156606,-2.2416599,4.8434005,-0.2206065,0.2211133,0.3460205,0.3542290,0.0118874,0.0245492,
323.7048035,-0.3883286,0.0117335,-2.8204336,4.2751904,-2.7027373,4.4798474,-0.2706324,0.2163906,0.1000000,0.1000000,0.0116538,0.0241297,
323.9548035,-0.3749511,-0.1000445,-3.3786948,3.7129979,-3.3136797,4.0048385,-0.3099360,0.1917962,0.1000000,0.1000000,0.0114218,0.0229801,
324.2048035,-0.3626707,-0.1172321,-3.7533693,3.2075264,-3.7380083,3.4841635,-0.3473096,0.1594049,0.1000000,0.1000000,0.0113298,0.0218167,
324.4548035,-0.3272376,-0.2812760,-4.1247802,2.6664333,-4.1572704,3.0616448,-0.3597280,0.1139354,0.3376648,0.3500653,0.0113560,0.0206675,
324.7048035,-0.3074775,-0.3075147,-4.4727130,2.1225054,-4.5225625,2.4967947,-0.3573271,0.0667746,0.3158244,0.3449990,0.0115587,0.0198971,
324.9548035,-0.2271771,-0.3680648,-4.7465696,1.6198678,-4.8702750,2.0106668,-0.3508826,0.0227342,0.1000000,0.1000000,0.0118597,0.0190832,
325.2048035,-0.1780324,-0.4476987,-4.9937434,1.2096456,-5.1248202,1.6438196,-0.3091092,-0.0135248,0.1000000,0.1000000,0.0121522,0.0180085,
325.4548035,-0.0806918,-0.3497397,-5.1863294,1.0409427,-5.3483815,1.3576225,-0.2427440,-0.0330599,0.3069936,0.3496916,0.0124765,0.0170463,
325.7048035,-0.0587339,-0.3526940,-5.3971272,0.8815812,-5.5197563,1.1967424,-0.1813633,-0.0375328,0.3092812,0.3529168,0.0129132,0.0164179,
325.9548035,0.0188098,-0.3096905,-5.5954137,0.8634924,-5.7257895,1.1442281,-0.1115663,-0.0289548,0.3075140,0.3556487,0.0133610,0.0158587,
326.2048035,0.1346345,-0.2885849,-5.8176708,0.8877486,-6.0080190,1.1601146,-0.0557137,-0.0162189,0.3085960,0.3504638,0.0138127,0.0153806,
326.4548035,0.1572771,-0.2227856,-5.9517221,1.0374962,-6.1170092,1.2578651,-0.0080098,-0.0024167,0.3119032,0.3504488,0.0142911,0.0149821,
326.7048035,0.2044911,-0.2324669,-6.1001639,1.2313101,-6.2744846,1.4727085,0.0301706,0.0089314,0.2986447,0.3474197,0.0147380,0.0146365,
326.9548035,0.3286734,-0.2761800,-6.2203412,1.3634528,-6.5222068,1.6472243,0.0268076,0.0075915,0.1000000,0.1000000,0.0151960,0.0143656,
