Time, fMagVelBx, fMagVelBy, fMagVelBz, s_nZeroVelChkCnt, ZUPT_Run_Flag, ZUPT_FLAG 
340.454803,2.607181,3.437923,0.028132, 0, 0, 0
340.464813,2.583034,3.445284,0.031936, 0, 0, 0
340.474792,2.588075,3.442317,0.035503, 0, 0, 0
340.484802,2.589865,3.438803,0.033038, 0, 0, 0
340.494812,2.595105,3.436973,0.032908, 0, 0, 0
340.504791,2.599913,3.437540,0.030725, 0, 0, 0
340.514801,2.602351,3.439705,0.031426, 0, 0, 0
340.524811,2.601646,3.443508,0.029757, 0, 0, 0
340.534821,2.602862,3.448024,0.032089, 0, 0, 0
340.544800,2.607892,3.453962,0.031498, 0, 0, 0
340.554810,2.609036,3.460149,0.028246, 0, 0, 0
340.564819,2.612070,3.466150,0.025892, 0, 0, 0
340.574799,2.615804,3.472382,0.024829, 0, 0, 0
340.584808,2.618967,3.475921,0.028438, 0, 0, 0
340.594818,2.620880,3.478193,0.028511, 0, 0, 0
340.604797,2.623291,3.478585,0.030740, 0, 0, 0
340.614807,2.626407,3.479097,0.029923, 0, 0, 0
340.624817,2.626635,3.480435,0.028674, 0, 0, 0
340.634796,2.627137,3.480594,0.031807, 0, 0, 0
340.644806,2.632252,3.481411,0.028392, 0, 0, 0
340.654816,2.633901,3.482227,0.026948, 0, 0, 0
340.664795,2.631665,3.485518,0.015026, 0, 0, 0
340.674805,2.631186,3.492623,0.015376, 0, 0, 0
340.684814,2.630273,3.501670,0.017268, 0, 0, 0
340.694794,2.629518,3.510289,0.020526, 0, 0, 0
340.704803,2.623312,3.517709,0.017135, 0, 0, 0
340.714813,2.599311,3.528014,0.014769, 0, 0, 0
340.724792,2.604922,3.534475,0.011946, 0, 0, 0
340.734802,2.605175,3.539456,0.010928, 0, 0, 0
340.744812,2.597515,3.544902,0.010055, 0, 0, 0
340.754791,2.592769,3.548486,0.014631, 0, 0, 0
340.764801,2.600751,3.551506,0.020379, 0, 0, 0
340.774811,2.605250,3.553906,0.017615, 0, 0, 0
340.784821,2.601418,3.555086,0.010873, 0, 0, 0
340.794800,2.606364,3.559991,0.003576, 0, 0, 0
340.804810,2.611459,3.566665,0.007103, 0, 0, 0
340.814819,2.610134,3.573309,0.002751, 0, 0, 0
340.824799,2.605875,3.580758,0.000771, 0, 0, 0
340.834808,2.611151,3.589778,0.006247, 0, 0, 0
340.844818,2.622424,3.601338,0.008079, 0, 0, 0
340.854797,2.622790,3.612776,0.010918, 0, 0, 0
340.864807,2.620659,3.621592,0.011506, 0, 0, 0
340.874817,2.626605,3.629958,0.013730, 0, 0, 0
340.884796,2.633542,3.635590,0.017402, 0, 0, 0
340.894806,2.633261,3.641618,0.028720, 0, 0, 0
340.904816,2.632900,3.648296,0.028267, 0, 0, 0
340.914795,2.632974,3.656753,0.026604, 0, 0, 0
340.924805,2.635145,3.665274,0.018000, 0, 0, 0
340.934814,2.632586,3.671832,0.021343, 0, 0, 0
340.944794,2.630372,3.679344,0.027394, 0, 0, 0
340.954803,2.628194,3.688076,0.029959, 0, 0, 0
340.964813,2.599906,3.701202,0.028074, 0, 0, 0
340.974792,2.592386,3.712989,0.020899, 0, 0, 0
340.984802,2.585440,3.724110,0.012642, 0, 0, 0
340.994812,2.586086,3.734626,0.003263, 0, 0, 0
341.004822,2.584946,3.745122,0.001817, 0, 0, 0
341.014801,2.581343,3.753581,0.005805, 0, 0, 0
341.024811,2.575900,3.762005,0.008992, 0, 0, 0
341.034821,2.569287,3.768858,0.018435, 0, 0, 0
341.044800,2.566900,3.774650,0.026337, 0, 0, 0
341.054810,2.565688,3.780291,0.031341, 0, 0, 0
341.064819,2.565254,3.788068,0.033739, 0, 0, 0
341.074799,2.562420,3.799682,0.033573, 0, 0, 0
341.084808,2.556609,3.811363,0.041889, 0, 0, 0
341.094818,2.552716,3.823145,0.046224, 0, 0, 0
341.104797,2.546820,3.833631,0.052779, 0, 0, 0
341.114807,2.541193,3.844838,0.050248, 0, 0, 0
341.124817,2.536950,3.859451,0.052490, 0, 0, 0
341.134796,2.533941,3.875089,0.061090, 0, 0, 0
341.144806,2.527062,3.889937,0.071080, 0, 0, 0
341.154816,2.517324,3.899751,0.080114, 0, 0, 0
341.164795,2.513691,3.907047,0.079619, 0, 0, 0
341.174805,2.510816,3.914918,0.073984, 0, 0, 0
341.184814,2.507773,3.925246,0.068155, 0, 0, 0
341.194794,2.503273,3.938458,0.066088, 0, 0, 0
341.204803,2.495596,3.952013,0.068556, 0, 0, 0
341.214813,2.468301,3.965111,0.065834, 0, 0, 0
341.224792,2.465317,3.979338,0.061633, 0, 0, 0
341.234802,2.463910,3.994814,0.050465, 0, 0, 0
341.244812,2.458265,4.013272,0.042773, 0, 0, 0
341.254822,2.451564,4.032239,0.041659, 0, 0, 0
341.264801,2.442743,4.050951,0.042583, 0, 0, 0
341.274811,2.430519,4.066782,0.045253, 0, 0, 0
341.284821,2.426571,4.080804,0.038667, 0, 0, 0
341.294800,2.428628,4.093793,0.034755, 0, 0, 0
341.304810,2.423598,4.106352,0.024654, 0, 0, 0
341.314819,2.412543,4.120335,0.019563, 0, 0, 0
341.324799,2.401689,4.134596,0.019466, 0, 0, 0
341.334808,2.400292,4.147970,0.017357, 0, 0, 0
341.344818,2.396758,4.161263,0.005529, 0, 0, 0
341.354797,2.387512,4.175398,0.010180, 0, 0, 0
341.364807,2.381329,4.194121,0.019387, 0, 0, 0
341.374817,2.375630,4.214548,0.013787, 0, 0, 0
341.384796,2.368941,4.234989,0.011210, 0, 0, 0
341.394806,2.359018,4.252948,0.011442, 0, 0, 0
341.404816,2.353311,4.267888,0.016369, 0, 0, 0
341.414795,2.359238,4.283293,0.013831, 0, 0, 0
341.424805,2.361767,4.298122,0.006220, 0, 0, 0
341.434814,2.353027,4.311380,0.001263, 0, 0, 0
341.444794,2.342462,4.322405,0.004183, 0, 0, 0
341.454803,2.343970,4.331300,0.006933, 0, 0, 0
341.464813,2.327323,4.334939,0.006268, 0, 0, 0
341.474792,2.321706,4.342412,0.003438, 0, 0, 0
341.484802,2.314073,4.354682,0.005646, 0, 0, 0
341.494812,2.314225,4.370871,0.001577, 0, 0, 0
341.504822,2.317088,4.387847,0.009574, 0, 0, 0
341.514801,2.310869,4.402802,0.002711, 0, 0, 0
341.524811,2.306396,4.417208,0.009061, 0, 0, 0
341.534821,2.310051,4.435816,0.011849, 0, 0, 0
341.544800,2.309774,4.454555,0.006693, 0, 0, 0
341.554810,2.300487,4.472802,0.001179, 0, 0, 0
341.564819,2.298044,4.487471,0.005124, 0, 0, 0
341.574799,2.306320,4.500615,0.006083, 0, 0, 0
341.584808,2.311235,4.511675,0.004366, 0, 0, 0
341.594818,2.307380,4.521396,0.002702, 0, 0, 0
341.604797,2.302737,4.532338,0.005597, 0, 0, 0
341.614807,2.302469,4.542944,0.003467, 0, 0, 0
341.624817,2.305006,4.554043,0.007740, 0, 0, 0
341.634796,2.305138,4.565738,0.012519, 0, 0, 0
341.644806,2.300581,4.581751,0.023214, 0, 0, 0
341.654816,2.295277,4.600850,0.019602, 0, 0, 0
341.664795,2.291759,4.619701,0.021901, 0, 0, 0
341.674805,2.287334,4.635780,0.020311, 0, 0, 0
341.684814,2.284471,4.649584,0.030934, 0, 0, 0
341.694794,2.278218,4.665843,0.035874, 0, 0, 0
341.704803,2.272380,4.683617,0.034483, 0, 0, 0
341.714813,2.249221,4.696245,0.028337, 0, 0, 0
341.724792,2.239171,4.710883,0.025081, 0, 0, 0
341.734802,2.221512,4.722901,0.033089, 0, 0, 0
341.744812,2.206532,4.735309,0.035914, 0, 0, 0
341.754822,2.200848,4.750900,0.038389, 0, 0, 0
341.764801,2.196590,4.768198,0.037571, 0, 0, 0
341.774811,2.183064,4.785060,0.045363, 0, 0, 0
341.784821,2.162564,4.802086,0.051116, 0, 0, 0
341.794800,2.147102,4.819117,0.050674, 0, 0, 0
341.804810,2.138534,4.837763,0.041310, 0, 0, 0
341.814819,2.125217,4.853891,0.038447, 0, 0, 0
341.824799,2.105836,4.868403,0.042774, 0, 0, 0
341.834808,2.093193,4.883399,0.044101, 0, 0, 0
341.844818,2.086253,4.898849,0.037154, 0, 0, 0
341.854797,2.071734,4.911789,0.032822, 0, 0, 0
341.864807,2.050040,4.922392,0.033248, 0, 0, 0
341.874817,2.031888,4.934049,0.032796, 0, 0, 0
341.884796,2.022588,4.945989,0.031968, 0, 0, 0
341.894806,2.013627,4.959497,0.034276, 0, 0, 0
341.904816,1.997053,4.973136,0.037571, 0, 0, 0
341.914795,1.978251,4.985764,0.038406, 0, 0, 0
341.924805,1.962561,4.999001,0.030916, 0, 0, 0
341.934814,1.951008,5.011333,0.027686, 0, 0, 0
341.944794,1.941521,5.022783,0.026522, 0, 0, 0
341.954803,1.931825,5.034292,0.031653, 0, 0, 0
341.964813,1.908509,5.038657,0.033257, 0, 0, 0
341.974792,1.900360,5.049521,0.037631, 0, 0, 0
341.984802,1.892618,5.059201,0.038663, 0, 0, 0
341.994812,1.881504,5.069008,0.042588, 0, 0, 0
342.004791,1.873385,5.079574,0.043043, 0, 0, 0
342.014801,1.871468,5.092306,0.044677, 0, 0, 0
342.024811,1.870551,5.104636,0.046175, 0, 0, 0
342.034821,1.865330,5.114826,0.054599, 0, 0, 0
342.044800,1.858337,5.123785,0.062095, 0, 0, 0
342.054810,1.855499,5.132074,0.064572, 0, 0, 0
342.064819,1.857346,5.140816,0.063829, 0, 0, 0
342.074799,1.858685,5.149829,0.064511, 0, 0, 0
342.084808,1.857320,5.158664,0.068285, 0, 0, 0
342.094818,1.854840,5.166696,0.072235, 0, 0, 0
342.104797,1.854470,5.173348,0.071979, 0, 0, 0
342.114807,1.850434,5.178657,0.073744, 0, 0, 0
342.124817,1.845248,5.182799,0.076729, 0, 0, 0
342.134796,1.844280,5.189642,0.085050, 0, 0, 0
342.144806,1.848609,5.197913,0.087151, 0, 0, 0
342.154816,1.850353,5.207169,0.088406, 0, 0, 0
342.164795,1.844819,5.215128,0.086074, 0, 0, 0
342.174805,1.837480,5.221768,0.082552, 0, 0, 0
342.184814,1.831056,5.227656,0.078968, 0, 0, 0
342.194794,1.825457,5.233432,0.073960, 0, 0, 0
342.204803,1.817184,5.239663,0.069313, 0, 0, 0
342.214813,1.795033,5.237614,0.058993, 0, 0, 0
342.224792,1.790363,5.241441,0.049089, 0, 0, 0
342.234802,1.784606,5.243415,0.040030, 0, 0, 0
342.244812,1.774983,5.244301,0.036037, 0, 0, 0
342.254791,1.763495,5.246284,0.032373, 0, 0, 0
342.264801,1.754697,5.249146,0.025116, 0, 0, 0
342.274811,1.746240,5.252444,0.016018, 0, 0, 0
342.284821,1.737962,5.255035,0.011292, 0, 0, 0
342.294800,1.732540,5.257461,0.009007, 0, 0, 0
342.304810,1.728503,5.261210,0.009999, 0, 0, 0
342.314819,1.722337,5.265924,0.002670, 0, 0, 0
342.324799,1.706842,5.271564,0.003714, 0, 0, 0
342.334808,1.695109,5.275707,0.017273, 0, 0, 0
342.344818,1.692724,5.278170,0.020658, 0, 0, 0
342.354797,1.691880,5.278869,0.017618, 0, 0, 0
342.364807,1.687719,5.280420,0.010273, 0, 0, 0
342.374817,1.678211,5.284780,0.016361, 0, 0, 0
342.384796,1.664596,5.289771,0.027338, 0, 0, 0
342.394806,1.653050,5.292769,0.040041, 0, 0, 0
342.404816,1.644632,5.292759,0.038318, 0, 0, 0
342.414795,1.639380,5.292599,0.029106, 0, 0, 0
342.424805,1.635635,5.295661,0.020534, 0, 0, 0
342.434814,1.628087,5.302547,0.020102, 0, 0, 0
342.444794,1.615370,5.309205,0.026520, 0, 0, 0
342.454803,1.602029,5.314912,0.034569, 0, 0, 0
342.464813,1.580941,5.309527,0.041510, 0, 0, 0
342.474792,1.576666,5.312967,0.041737, 0, 0, 0
342.484802,1.573825,5.317653,0.039081, 0, 0, 0
342.494812,1.566688,5.321574,0.036049, 0, 0, 0
342.504822,1.555682,5.324428,0.034562, 0, 0, 0
342.514801,1.545083,5.325207,0.037857, 0, 0, 0
342.524811,1.538143,5.325825,0.039956, 0, 0, 0
342.534821,1.532444,5.327933,0.040758, 0, 0, 0
342.544800,1.524507,5.331965,0.037234, 0, 0, 0
342.554810,1.516806,5.337800,0.034668, 0, 0, 0
342.564819,1.507304,5.341791,0.030061, 0, 0, 0
342.574799,1.498676,5.344285,0.024200, 0, 0, 0
342.584808,1.490979,5.345373,0.017087, 0, 0, 0
342.594818,1.483970,5.349190,0.008304, 0, 0, 0
342.604797,1.477725,5.356431,0.013726, 0, 0, 0
342.614807,1.472553,5.364700,0.022560, 0, 0, 0
342.624817,1.470484,5.370102,0.037912, 0, 0, 0
342.634796,1.467503,5.370957,0.039918, 0, 0, 0
342.644806,1.464915,5.368210,0.035000, 0, 0, 0
342.654816,1.461771,5.365608,0.027651, 0, 0, 0
342.664795,1.458100,5.366283,0.029896, 0, 0, 0
342.674805,1.453280,5.368302,0.040671, 0, 0, 0
342.684814,1.449694,5.369880,0.049119, 0, 0, 0
342.694794,1.447865,5.370537,0.050279, 0, 0, 0
342.704803,1.448153,5.370814,0.043153, 0, 0, 0
342.714813,1.435990,5.364075,0.038073, 0, 0, 0
342.724792,1.433545,5.366833,0.037857, 0, 0, 0
342.734802,1.429245,5.370124,0.040852, 0, 0, 0
342.744812,1.427555,5.372527,0.046673, 0, 0, 0
342.754791,1.430369,5.374252,0.045514, 0, 0, 0
342.764801,1.436676,5.376155,0.046531, 0, 0, 0
342.774811,1.441331,5.378410,0.046480, 0, 0, 0
342.784821,1.438645,5.380166,0.055014, 0, 0, 0
342.794800,1.436168,5.379823,0.058763, 0, 0, 0
342.804810,1.438182,5.378129,0.062823, 0, 0, 0
342.814819,1.441802,5.376704,0.055420, 0, 0, 0
342.824799,1.446431,5.376626,0.050652, 0, 0, 0
342.834808,1.451030,5.379547,0.043510, 0, 0, 0
342.844818,1.454708,5.382998,0.048846, 0, 0, 0
342.854797,1.454793,5.386512,0.047363, 0, 0, 0
342.864807,1.456050,5.388833,0.052858, 0, 0, 0
342.874817,1.463048,5.391414,0.047899, 0, 0, 0
342.884796,1.470465,5.394641,0.048527, 0, 0, 0
342.894806,1.474717,5.396877,0.044703, 0, 0, 0
342.904816,1.473748,5.399124,0.046411, 0, 0, 0
342.914795,1.473160,5.399875,0.047153, 0, 0, 0
342.924805,1.476885,5.399466,0.047996, 0, 0, 0
342.934814,1.482809,5.399558,0.043188, 0, 0, 0
342.944794,1.487584,5.399731,0.038078, 0, 0, 0
342.954803,1.489377,5.402727,0.034797, 0, 0, 0
342.964813,1.477394,5.395491,0.042180, 0, 0, 0
342.974792,1.477581,5.396842,0.044815, 0, 0, 0
342.984802,1.478460,5.396752,0.045691, 0, 0, 0
342.994812,1.480076,5.394550,0.038279, 0, 0, 0
343.004822,1.485819,5.394627,0.033494, 0, 0, 0
343.014801,1.491746,5.395864,0.033128, 0, 0, 0
343.024811,1.491513,5.397430,0.035003, 0, 0, 0
343.034821,1.489064,5.397039,0.038588, 0, 0, 0
343.044800,1.487633,5.395590,0.039721, 0, 0, 0
343.054810,1.491056,5.393144,0.039909, 0, 0, 0
343.064819,1.493581,5.390539,0.033071, 0, 0, 0
343.074799,1.494225,5.389202,0.027326, 0, 0, 0
343.084808,1.497308,5.387902,0.024221, 0, 0, 0
343.094818,1.501370,5.387348,0.025706, 0, 0, 0
343.104797,1.503119,5.386446,0.028848, 0, 0, 0
343.114807,1.503188,5.385743,0.029916, 0, 0, 0
343.124817,1.503459,5.385212,0.029369, 0, 0, 0
343.134796,1.503471,5.384673,0.028959, 0, 0, 0
343.144806,1.505005,5.382878,0.027800, 0, 0, 0
343.154816,1.506322,5.379606,0.029253, 0, 0, 0
343.164795,1.507498,5.376532,0.031621, 0, 0, 0
343.174805,1.511039,5.373460,0.036093, 0, 0, 0
343.184814,1.514190,5.371531,0.036547, 0, 0, 0
343.194794,1.515699,5.369493,0.039124, 0, 0, 0
343.204803,1.514496,5.365510,0.036396, 0, 0, 0
343.214813,1.501161,5.350505,0.040303, 0, 0, 0
343.224792,1.501723,5.346860,0.038493, 0, 0, 0
343.234802,1.506524,5.344742,0.039586, 0, 0, 0
343.244812,1.512581,5.344240,0.036198, 0, 0, 0
343.254791,1.514722,5.344134,0.037811, 0, 0, 0
343.264801,1.513095,5.343373,0.039585, 0, 0, 0
343.274811,1.511675,5.341404,0.049775, 0, 0, 0
343.284821,1.512126,5.338343,0.056794, 0, 0, 0
343.294800,1.517890,5.333084,0.059573, 0, 0, 0
343.304810,1.526737,5.326947,0.052003, 0, 0, 0
343.314819,1.533322,5.322312,0.049766, 0, 0, 0
343.324799,1.535895,5.318876,0.051684, 0, 0, 0
343.334808,1.535488,5.315437,0.061228, 0, 0, 0
343.344818,1.537374,5.310047,0.065015, 0, 0, 0
343.354797,1.544833,5.304234,0.060416, 0, 0, 0
343.364807,1.555617,5.300123,0.051318, 0, 0, 0
343.374817,1.564463,5.299022,0.046153, 0, 0, 0
343.384796,1.565300,5.300253,0.046718, 0, 0, 0
343.394806,1.564390,5.300030,0.052753, 0, 0, 0
343.404816,1.565980,5.297987,0.054507, 0, 0, 0
343.414795,1.568241,5.293460,0.051601, 0, 0, 0
343.424805,1.573943,5.290420,0.046058, 0, 0, 0
343.434814,1.578561,5.290352,0.046779, 0, 0, 0
343.444794,1.579058,5.289635,0.047270, 0, 0, 0
343.454803,1.579511,5.286306,0.050811, 0, 0, 0
343.464813,1.566932,5.268449,0.050728, 0, 0, 0
343.474792,1.567804,5.261321,0.047477, 0, 0, 0
343.484802,1.569979,5.257781,0.042993, 0, 0, 0
343.494812,1.573474,5.256644,0.043108, 0, 0, 0
343.504791,1.574262,5.256271,0.040353, 0, 0, 0
343.514801,1.571893,5.254479,0.038484, 0, 0, 0
343.524811,1.570055,5.251442,0.035568, 0, 0, 0
343.534821,1.569951,5.248640,0.036200, 0, 0, 0
343.544800,1.571128,5.246980,0.034443, 0, 0, 0
343.554810,1.569695,5.246255,0.033993, 0, 0, 0
343.564819,1.570571,5.245182,0.031359, 0, 0, 0
343.574799,1.571092,5.242992,0.031212, 0, 0, 0
343.584808,1.573200,5.239872,0.028662, 0, 0, 0
343.594818,1.573249,5.235233,0.025563, 0, 0, 0
343.604797,1.570246,5.231894,0.019772, 0, 0, 0
343.614807,1.567875,5.230689,0.020121, 0, 0, 0
343.624817,1.565506,5.229814,0.021401, 0, 0, 0
343.634796,1.567767,5.228101,0.023487, 0, 0, 0
343.644806,1.567017,5.225448,0.024131, 0, 0, 0
343.654816,1.562916,5.223000,0.019347, 0, 0, 0
343.664795,1.561896,5.222004,0.020605, 0, 0, 0
343.674805,1.561051,5.223305,0.021292, 0, 0, 0
343.684814,1.559760,5.224613,0.022188, 0, 0, 0
343.694794,1.558905,5.224903,0.017691, 0, 0, 0
343.704803,1.557028,5.226136,0.015251, 0, 0, 0
343.714813,1.545401,5.214882,0.016422, 0, 0, 0
343.724792,1.544913,5.218623,0.019810, 0, 0, 0
343.734802,1.540702,5.222208,0.022401, 0, 0, 0
343.744812,1.537348,5.224099,0.026609, 0, 0, 0
343.754791,1.538042,5.225303,0.026772, 0, 0, 0
343.764801,1.538079,5.224861,0.027565, 0, 0, 0
343.774811,1.536376,5.225053,0.025841, 0, 0, 0
343.784821,1.533875,5.225316,0.028481, 0, 0, 0
343.794800,1.534090,5.225639,0.034897, 0, 0, 0
343.804810,1.534074,5.225924,0.039418, 0, 0, 0
343.814819,1.530832,5.225524,0.039404, 0, 0, 0
343.824799,1.528154,5.226084,0.034879, 0, 0, 0
343.834808,1.528635,5.227017,0.035465, 0, 0, 0
343.844818,1.528103,5.228436,0.034971, 0, 0, 0
343.854797,1.524441,5.230324,0.038387, 0, 0, 0
343.864807,1.524744,5.231637,0.039493, 0, 0, 0
343.874817,1.524344,5.234618,0.037169, 0, 0, 0
343.884796,1.522792,5.237597,0.036073, 0, 0, 0
343.894806,1.522485,5.239683,0.034434, 0, 0, 0
343.904816,1.521615,5.240988,0.036197, 0, 0, 0
343.914795,1.521037,5.241786,0.036317, 0, 0, 0
343.924805,1.521110,5.242833,0.033335, 0, 0, 0
343.934814,1.521486,5.245223,0.028180, 0, 0, 0
343.944794,1.523421,5.247809,0.023620, 0, 0, 0
343.954803,1.520601,5.249942,0.020224, 0, 0, 0
343.964813,1.506984,5.235303,0.020161, 0, 0, 0
343.974792,1.507803,5.236890,0.018342, 0, 0, 0
343.984802,1.509503,5.239857,0.021928, 0, 0, 0
343.994812,1.510983,5.243509,0.023202, 0, 0, 0
344.004822,1.510053,5.246554,0.022724, 0, 0, 0
344.014801,1.510560,5.247534,0.017159, 0, 0, 0
344.024811,1.510287,5.246701,0.014987, 0, 0, 0
344.034821,1.506985,5.244807,0.011914, 0, 0, 0
344.044800,1.506652,5.244798,0.014452, 0, 0, 0
344.054810,1.510591,5.246783,0.017511, 0, 0, 0
344.064819,1.514904,5.248785,0.017686, 0, 0, 0
344.074799,1.517402,5.249491,0.013134, 0, 0, 0
344.084808,1.515121,5.249440,0.010086, 0, 0, 0
344.094818,1.511072,5.248928,0.008643, 0, 0, 0
344.104797,1.509237,5.248823,0.009663, 0, 0, 0
344.114807,1.510772,5.249972,0.009168, 0, 0, 0
344.124817,1.512736,5.251401,0.007040, 0, 0, 0
344.134796,1.516662,5.253629,0.006347, 0, 0, 0
344.144806,1.516115,5.255227,0.008895, 0, 0, 0
344.154816,1.511106,5.254879,0.012578, 0, 0, 0
344.164795,1.507436,5.252624,0.014076, 0, 0, 0
344.174805,1.504087,5.250233,0.013063, 0, 0, 0
344.184814,1.503511,5.248866,0.011413, 0, 0, 0
344.194794,1.504976,5.248394,0.012063, 0, 0, 0
344.204803,1.503173,5.248168,0.013042, 0, 0, 0
344.214813,1.491092,5.230362,0.017001, 0, 0, 0
344.224792,1.486616,5.228371,0.015105, 0, 0, 0
344.234802,1.479824,5.227018,0.013354, 0, 0, 0
344.244812,1.476247,5.226898,0.012694, 0, 0, 0
344.254822,1.474367,5.227380,0.012572, 0, 0, 0
344.264801,1.469658,5.228568,0.013322, 0, 0, 0
344.274811,1.463646,5.228783,0.017970, 0, 0, 0
344.284821,1.457064,5.228368,0.022232, 0, 0, 0
344.294800,1.452163,5.225495,0.024148, 0, 0, 0
344.304810,1.446688,5.222461,0.020482, 0, 0, 0
344.314819,1.437124,5.219927,0.019094, 0, 0, 0
344.324799,1.430791,5.217959,0.021109, 0, 0, 0
344.334808,1.426645,5.217380,0.029163, 0, 0, 0
344.344818,1.422727,5.215258,0.033057, 0, 0, 0
344.354797,1.420510,5.211738,0.031706, 0, 0, 0
344.364807,1.416269,5.208266,0.026135, 0, 0, 0
344.374817,1.412570,5.206146,0.025249, 0, 0, 0
344.384796,1.406398,5.206426,0.029706, 0, 0, 0
344.394806,1.398953,5.205336,0.034793, 0, 0, 0
344.404816,1.398529,5.203589,0.035504, 0, 0, 0
344.414795,1.400833,5.201879,0.033024, 0, 0, 0
344.424805,1.400731,5.199891,0.030559, 0, 0, 0
344.434814,1.397963,5.199339,0.030122, 0, 0, 0
344.444794,1.393985,5.198936,0.035064, 0, 0, 0
344.454803,1.391623,5.196332,0.035682, 0, 0, 0
344.464813,1.381425,5.173533,0.032672, 0, 0, 0
344.474792,1.379236,5.170042,0.026102, 0, 0, 0
344.484802,1.379585,5.168961,0.025501, 0, 0, 0
344.494812,1.377794,5.168525,0.030072, 0, 0, 0
344.504791,1.374901,5.166769,0.033266, 0, 0, 0
344.514801,1.373587,5.162920,0.033424, 0, 0, 0
344.524811,1.370794,5.158543,0.028945, 0, 0, 0
344.534821,1.368844,5.155145,0.026815, 0, 0, 0
344.544800,1.367285,5.153004,0.029599, 0, 0, 0
344.554810,1.364536,5.150157,0.033456, 0, 0, 0
344.564819,1.362343,5.145596,0.033439, 0, 0, 0
344.574799,1.362582,5.139959,0.032967, 0, 0, 0
344.584808,1.361302,5.134581,0.030408, 0, 0, 0
344.594818,1.358073,5.129786,0.032359, 0, 0, 0
344.604797,1.355945,5.125150,0.035037, 0, 0, 0
344.614807,1.355133,5.118992,0.037667, 0, 0, 0
344.624817,1.352697,5.111814,0.036515, 0, 0, 0
344.634796,1.348407,5.105275,0.033369, 0, 0, 0
344.644806,1.343951,5.099320,0.034454, 0, 0, 0
344.654816,1.343888,5.094536,0.035031, 0, 0, 0
344.664795,1.341728,5.088653,0.036512, 0, 0, 0
344.674805,1.335438,5.082774,0.034172, 0, 0, 0
344.684814,1.329959,5.077827,0.036070, 0, 0, 0
344.694794,1.326320,5.074103,0.036636, 0, 0, 0
344.704803,1.322065,5.069429,0.039248, 0, 0, 0
344.714813,1.307592,5.043774,0.038616, 0, 0, 0
344.724792,1.299306,5.036956,0.037552, 0, 0, 0
344.734802,1.296998,5.031090,0.040672, 0, 0, 0
344.744812,1.295440,5.026032,0.046123, 0, 0, 0
344.754822,1.287048,5.020432,0.046596, 0, 0, 0
344.764801,1.280947,5.013190,0.045957, 0, 0, 0
344.774811,1.277793,5.005107,0.044894, 0, 0, 0
344.784821,1.272022,4.997231,0.046427, 0, 0, 0
344.794800,1.267406,4.989894,0.049556, 0, 0, 0
344.804810,1.263570,4.983415,0.054296, 0, 0, 0
344.814819,1.261292,4.977400,0.057823, 0, 0, 0
344.824799,1.257899,4.970661,0.057768, 0, 0, 0
344.834808,1.252937,4.962693,0.054875, 0, 0, 0
344.844818,1.250472,4.954704,0.054348, 0, 0, 0
344.854797,1.247235,4.947266,0.054626, 0, 0, 0
344.864807,1.241342,4.941291,0.057933, 0, 0, 0
344.874817,1.239195,4.935472,0.062447, 0, 0, 0
344.884796,1.238861,4.930037,0.066205, 0, 0, 0
344.894806,1.236736,4.923338,0.066230, 0, 0, 0
344.904816,1.233703,4.914420,0.061473, 0, 0, 0
344.914795,1.230685,4.904724,0.056967, 0, 0, 0
344.924805,1.228040,4.896633,0.057880, 0, 0, 0
344.934814,1.226784,4.890559,0.063912, 0, 0, 0
344.944794,1.225041,4.884667,0.069086, 0, 0, 0
344.954803,1.227329,4.877832,0.071331, 0, 0, 0
344.964813,1.220434,4.849675,0.068121, 0, 0, 0
344.974792,1.217556,4.840240,0.058385, 0, 0, 0
344.984802,1.215119,4.832061,0.053723, 0, 0, 0
344.994812,1.214217,4.825862,0.060075, 0, 0, 0
345.004791,1.214936,4.819739,0.066202, 0, 0, 0
345.014801,1.214428,4.812372,0.068714, 0, 0, 0
345.024811,1.217098,4.804652,0.068366, 0, 0, 0
345.034821,1.218379,4.797191,0.066637, 0, 0, 0
345.044800,1.214441,4.786875,0.062411, 0, 0, 0
345.054810,1.209904,4.775789,0.059827, 0, 0, 0
345.064819,1.208391,4.766690,0.061053, 0, 0, 0
345.074799,1.208979,4.759245,0.060253, 0, 0, 0
345.084808,1.210456,4.752890,0.059461, 0, 0, 0
345.094818,1.208859,4.746523,0.055964, 0, 0, 0
345.104797,1.203686,4.739738,0.058877, 0, 0, 0
345.114807,1.200057,4.731213,0.059514, 0, 0, 0
345.124817,1.199991,4.721427,0.060266, 0, 0, 0
345.134796,1.198618,4.712471,0.054135, 0, 0, 0
345.144806,1.200374,4.705103,0.053749, 0, 0, 0
345.154816,1.202505,4.698871,0.054458, 0, 0, 0
345.164795,1.199276,4.691455,0.060434, 0, 0, 0
345.174805,1.195292,4.682080,0.063245, 0, 0, 0
345.184814,1.194917,4.670697,0.063147, 0, 0, 0
345.194794,1.195594,4.659091,0.056287, 0, 0, 0
345.204803,1.194885,4.650325,0.051466, 0, 0, 0
345.214813,1.185015,4.622009,0.051500, 0, 0, 0
345.224792,1.180680,4.615032,0.052290, 0, 0, 0
