time,fZk_Vel_Innov[0],fZk_Vel_Innov[1],dCovV[0],dCovV[1],dCovV[2],rt_float[0],rt_float[1],fCov_Vel_Innov[0],fCov_Vel_Innov[1],fNorm_Innov[0],fNorm_Innov[1],iRtn,
171.954803,-0.313121,0.527201,0.011174,0.021832,0.004894,0.167009,0.185674,0.408820,0.431452,-0.765914,1.221923,0,
172.204803,-0.329537,0.474701,0.011208,0.021807,0.004884,0.174599,0.190750,0.418001,0.437293,-0.788365,1.085544,0,
172.454803,-0.328380,0.386571,0.011284,0.021781,0.004869,0.176640,0.191729,0.420437,0.438410,-0.781044,0.881758,1,
172.704803,-0.294333,0.392972,0.011462,0.022233,0.004857,0.170476,0.185651,0.413046,0.431445,-0.712590,0.910826,1,
172.954803,-0.331820,0.401419,0.011643,0.022682,0.004848,0.170794,0.193566,0.413437,0.440546,-0.802589,0.911185,1,
173.204803,-0.355147,0.460590,0.011789,0.023137,0.004842,0.169812,0.194575,0.412251,0.441712,-0.861483,1.042737,0,
173.454803,-0.327386,0.473689,0.011809,0.023011,0.004838,0.181214,0.193751,0.425856,0.440773,-0.768771,1.074678,0,
173.704803,-0.285202,0.376031,0.011817,0.022894,0.004834,0.191116,0.195847,0.437328,0.443137,-0.652146,0.848565,1,
173.954803,-0.312065,0.442595,0.011918,0.023345,0.004831,0.197076,0.197002,0.444092,0.444462,-0.702704,0.995798,1,
174.204803,-0.303025,0.397914,0.012026,0.023781,0.004828,0.213573,0.204283,0.462296,0.452601,-0.655478,0.879172,1,
174.454803,-0.347944,0.359901,0.012218,0.024220,0.004824,0.222736,0.198756,0.472107,0.446479,-0.737003,0.806088,1,
174.704803,-0.291104,0.302361,0.012465,0.024652,0.004821,0.244399,0.202639,0.494525,0.450829,-0.588654,0.670677,1,
174.954803,-0.286683,0.318002,0.012697,0.025076,0.004820,0.249747,0.201009,0.499908,0.449040,-0.573471,0.708181,1,
175.204803,-0.179046,0.272254,0.012930,0.025497,0.004820,0.254551,0.198919,0.504696,0.446732,-0.354759,0.609435,1,
175.454803,-0.342099,0.265957,0.013090,0.025909,0.004820,0.212152,0.172115,0.460786,0.415676,-0.742426,0.639818,1,
175.704803,-0.412924,0.430454,0.013189,0.026308,0.004819,0.201909,0.164697,0.449536,0.406680,-0.918556,1.058458,0,
175.954803,-0.222661,0.318963,0.013191,0.025871,0.004819,0.206971,0.170478,0.455132,0.413699,-0.489223,0.771001,1,
176.204803,-0.401123,0.249348,0.013336,0.026266,0.004820,0.189003,0.156653,0.434950,0.396665,-0.922228,0.628611,1,
176.454803,-0.355563,0.293874,0.013416,0.026630,0.004819,0.203666,0.159075,0.451493,0.399731,-0.787527,0.735180,1,
176.704803,-0.373272,0.346849,0.013468,0.026991,0.004818,0.180556,0.143931,0.425132,0.380341,-0.878014,0.911944,1,
176.954803,-0.318882,0.316330,0.013581,0.027305,0.004819,0.182515,0.126718,0.427434,0.357020,-0.746039,0.886028,1,
177.204803,-0.286120,0.254184,0.013672,0.027611,0.004818,0.175096,0.136080,0.418668,0.369922,-0.683406,0.687128,1,
177.454803,-0.339426,0.268739,0.013706,0.027916,0.004817,0.166947,0.146487,0.408821,0.383753,-0.830255,0.700293,1,
177.704803,-0.137320,0.160699,0.013737,0.028197,0.004816,0.201014,0.162902,0.448557,0.404595,-0.306137,0.397186,1,
177.954803,0.040887,-0.088982,0.013760,0.028486,0.004814,0.235803,0.183762,0.485791,0.429620,0.084165,-0.207119,1,
178.204803,0.446193,-0.769037,0.013761,0.028760,0.004811,0.165745,0.155822,0.407350,0.395789,1.095354,-1.943048,0,
178.454803,0.172358,-0.749387,0.013611,0.027953,0.004809,0.145387,0.142668,0.381539,0.378747,0.451745,-1.978596,0,
178.704803,-0.184373,-0.125045,0.013473,0.027249,0.004806,0.162074,0.180030,0.402809,0.425173,-0.457718,-0.294103,1,
179.204803,-0.327086,0.303025,0.013328,0.028221,0.004799,0.167151,0.192250,0.409059,0.439370,-0.799607,0.689681,1,
179.704803,-0.070066,0.004848,0.013055,0.029142,0.004792,0.171362,0.172874,0.414164,0.416801,-0.169175,0.011630,1,
179.954803,-0.272016,0.401748,0.012887,0.029304,0.004789,0.182664,0.189769,0.427586,0.436609,-0.636166,0.920156,1,
180.454803,-0.262709,0.329060,0.012757,0.030187,0.004792,0.208366,0.191638,0.456649,0.438804,-0.575297,0.749902,1,
180.704803,-0.192109,0.761758,0.012194,0.025927,0.004712,0.168595,0.161253,0.410784,0.402400,-0.467665,1.893038,0,
181.204803,-0.308256,0.274163,0.012234,0.026223,0.004716,0.239974,0.148321,0.490024,0.386017,-0.629063,0.710236,1,
181.704803,-0.401954,0.329800,0.012153,0.025671,0.004690,0.247545,0.186862,0.497687,0.433037,-0.807645,0.761597,1,
181.954803,-0.396984,0.178621,0.012222,0.026111,0.004692,0.301623,0.153924,0.549338,0.393199,-0.722659,0.454275,1,
182.454803,-0.356230,0.181526,0.012399,0.027231,0.004698,0.238789,0.148154,0.488818,0.385870,-0.728758,0.470432,1,
182.704803,-0.375147,0.160573,0.012366,0.026908,0.004683,0.197494,0.156828,0.444575,0.396929,-0.843834,0.404537,1,
183.204803,-0.284978,0.180914,0.012536,0.028010,0.004689,0.182243,0.142629,0.427084,0.378700,-0.667265,0.477723,1,
183.704803,-0.285286,0.075797,0.012760,0.029071,0.004695,0.159744,0.129128,0.399884,0.360518,-0.713421,0.210245,1,
183.954803,-0.375441,0.097492,0.012831,0.029339,0.004696,0.170518,0.128037,0.413138,0.359024,-0.908754,0.271546,1,
184.454803,-0.313104,0.024402,0.013022,0.030293,0.004701,0.162389,0.130027,0.403186,0.361863,-0.776576,0.067433,1,
184.704803,-0.331897,-0.132122,0.012766,0.028322,0.004679,0.144384,0.175180,0.380194,0.419502,-0.872969,-0.314949,1,
185.704803,-0.275483,-0.026963,0.013094,0.030804,0.004696,0.168396,0.188330,0.410570,0.435062,-0.670976,-0.061976,1,
185.704803,-0.215873,-0.010021,0.012673,0.027907,0.004667,0.183335,0.195429,0.428364,0.442953,-0.503947,-0.022624,1,
185.954803,-0.308103,-0.022641,0.012782,0.028280,0.004670,0.183253,0.174275,0.428271,0.418419,-0.719411,-0.054111,1,
185.954803,-0.251396,-0.041248,0.012724,0.027898,0.004666,0.235133,0.160945,0.485072,0.402149,-0.518265,-0.102569,1,
186.204803,-0.295553,-0.090169,0.012897,0.028238,0.004669,0.242180,0.159019,0.492287,0.399771,-0.600367,-0.225551,1,
186.454803,-0.490252,-0.192250,0.013117,0.028539,0.004676,0.254342,0.139509,0.504494,0.374598,-0.971770,-0.513216,1,
186.704803,-0.249305,-0.113980,0.013328,0.028841,0.004683,0.242023,0.145868,0.492138,0.383015,-0.506574,-0.297587,1,
186.954803,-0.434655,-0.047938,0.013427,0.029110,0.004688,0.257056,0.152917,0.507185,0.392129,-0.856994,-0.122250,1,
187.204803,-0.216441,0.013482,0.013348,0.029361,0.004686,0.260687,0.158337,0.510749,0.398998,-0.423772,0.033790,1,
187.704803,-0.329919,0.860385,0.012642,0.027437,0.004659,0.156442,0.148055,0.395730,0.385756,-0.833698,2.230388,0,
187.704803,-0.229949,0.098726,0.012442,0.026194,0.004655,0.183646,0.142237,0.428720,0.378052,-0.536361,0.261144,1,
188.454803,-0.295839,0.013099,0.012350,0.027945,0.004675,0.167604,0.133375,0.409581,0.366273,-0.722298,0.035764,1,
188.954803,-0.266206,-0.046680,0.012381,0.028928,0.004695,0.148747,0.128166,0.385876,0.359170,-0.689873,-0.129965,1,
189.204803,-0.240608,-0.106556,0.012404,0.029148,0.004699,0.153780,0.129770,0.392345,0.361413,-0.613258,-0.294831,1,
189.454803,-0.240720,-0.189675,0.012434,0.029326,0.004699,0.153651,0.135110,0.392180,0.368741,-0.613800,-0.514387,1,
189.704803,-0.173646,-0.164078,0.012464,0.029501,0.004700,0.151760,0.138247,0.389763,0.372984,-0.445518,-0.439906,1,
189.954803,-0.231519,-0.164181,0.012484,0.029655,0.004702,0.146395,0.127379,0.382820,0.358132,-0.604773,-0.458437,1,
190.204803,-0.224661,-0.178037,0.012496,0.029782,0.004705,0.141651,0.125836,0.376573,0.355982,-0.596594,-0.500129,1,
190.454803,-0.235469,-0.189407,0.012513,0.029894,0.004708,0.137108,0.131610,0.370492,0.364011,-0.635556,-0.520332,1,
190.704803,-0.249422,-0.259889,0.012542,0.029974,0.004705,0.140254,0.131934,0.374715,0.364462,-0.665631,-0.713076,1,
190.954803,-0.240502,-0.254371,0.012577,0.030047,0.004703,0.140489,0.129803,0.375029,0.361532,-0.641288,-0.703592,1,
191.204803,-0.232816,-0.275241,0.012609,0.030099,0.004701,0.144994,0.131284,0.380990,0.363580,-0.611082,-0.757030,1,
191.454803,-0.273182,-0.251553,0.012646,0.030143,0.004700,0.141135,0.131276,0.375893,0.363572,-0.726754,-0.691894,1,
191.704803,-0.335689,-0.405282,0.012738,0.030170,0.004696,0.140201,0.129233,0.374650,0.360754,-0.896006,-1.123431,0,
191.954803,-0.260341,-0.395475,0.012711,0.028991,0.004693,0.142602,0.133599,0.377841,0.366660,-0.689022,-1.078588,0,
192.204803,-0.352407,-0.324993,0.012704,0.027991,0.004695,0.158446,0.146279,0.398256,0.383487,-0.884876,-0.847466,1,
192.454803,-0.294433,-0.261648,0.012832,0.028098,0.004698,0.178719,0.151184,0.422947,0.389837,-0.696146,-0.671173,1,
192.704803,-0.359091,-0.287818,0.012998,0.028191,0.004703,0.151164,0.141419,0.389015,0.377112,-0.923077,-0.763215,1,
192.954803,-0.385133,-0.268919,0.013136,0.028264,0.004708,0.150213,0.139674,0.387796,0.374797,-0.993133,-0.717505,1,
193.204803,-0.407089,-0.227334,0.013206,0.028304,0.004710,0.142629,0.136527,0.377894,0.370578,-1.077258,-0.613459,0,
193.454803,-0.435076,-0.095008,0.013040,0.027360,0.004710,0.147868,0.130988,0.384757,0.362955,-1.130781,-0.261763,0,
193.704803,-0.388121,-0.133285,0.012886,0.026517,0.004709,0.144701,0.126083,0.380614,0.356070,-1.019722,-0.374323,0,
193.954803,-0.397648,-0.057576,0.012754,0.025758,0.004707,0.146146,0.130734,0.382503,0.362488,-1.039594,-0.158835,0,
194.204803,-0.445724,-0.028659,0.012653,0.025052,0.004706,0.143606,0.132338,0.379165,0.364644,-1.175540,-0.078595,0,
194.454803,-0.519568,0.013853,0.012564,0.024395,0.004705,0.146367,0.137762,0.382786,0.371964,-1.357334,0.037244,0,
194.704803,-0.438590,-0.074939,0.012529,0.023774,0.004705,0.138639,0.133547,0.372554,0.366214,-1.177255,-0.204631,0,
194.954803,-0.526874,-0.152445,0.012557,0.023179,0.004704,0.139951,0.130476,0.374311,0.361958,-1.407586,-0.421168,0,
195.204803,-0.477975,-0.105377,0.012607,0.022621,0.004705,0.157737,0.153836,0.397361,0.392871,-1.202873,-0.268223,0,
195.454803,-0.362906,-0.150405,0.012683,0.022102,0.004704,0.150141,0.150171,0.387688,0.388148,-0.936079,-0.387493,1,
195.704803,-0.474147,-0.160815,0.012919,0.022105,0.004704,0.139172,0.139154,0.373281,0.373688,-1.270214,-0.430345,0,
195.954803,-0.527744,-0.200749,0.013023,0.021578,0.004705,0.130620,0.131640,0.361649,0.363463,-1.459272,-0.552323,0,
196.204803,-0.583160,-0.217735,0.013146,0.021097,0.004705,0.128805,0.131188,0.359134,0.362813,-1.623794,-0.600130,0,
196.454803,-0.581600,-0.246637,0.013277,0.020633,0.004705,0.119870,0.123910,0.346477,0.352613,-1.678614,-0.699455,0,
196.704803,-0.597259,-0.234198,0.013427,0.020204,0.004705,0.124216,0.131195,0.352699,0.362772,-1.693397,-0.645578,0,
196.954803,-0.652118,-0.274159,0.013581,0.019796,0.004705,0.123337,0.133256,0.351456,0.365578,-1.855475,-0.749932,0,
197.204803,-0.746453,-0.276923,0.013771,0.019414,0.004706,0.123769,0.132443,0.352078,0.364445,-2.120136,-0.759848,0,
197.454803,-0.868318,-0.243180,0.013959,0.019060,0.004710,0.127141,0.132298,0.356841,0.364227,-2.433348,-0.667659,0,
197.704803,-0.943723,-0.191985,0.014151,0.018700,0.004715,0.134862,0.141965,0.367508,0.377246,-2.567898,-0.508911,0,
197.954803,-0.893109,-0.198951,0.014366,0.018316,0.004720,0.138084,0.139889,0.371875,0.374466,-2.401639,-0.531293,0,
198.204803,-0.984678,-0.083652,0.014567,0.017893,0.004725,0.140849,0.136088,0.375581,0.369334,-2.621744,-0.226493,0,
198.454803,-0.961040,0.032997,0.014765,0.017446,0.004731,0.147881,0.135047,0.384837,0.367902,-2.497265,0.089689,0,
198.704803,-1.064296,-0.006149,0.014958,0.016969,0.004738,0.141998,0.129340,0.377123,0.360039,-2.822146,-0.017079,0,
198.954803,-1.020420,0.104179,0.015163,0.016479,0.004744,0.135984,0.129905,0.369072,0.360800,-2.764825,0.288745,0,
199.204803,-1.046974,0.156813,0.015328,0.016012,0.004753,0.133922,0.129001,0.366274,0.359524,-2.858441,0.436169,0,
199.454803,-1.077037,0.194418,0.015496,0.015556,0.004762,0.140781,0.134633,0.375528,0.367253,-2.868058,0.529384,0,
199.704803,-1.138692,0.204006,0.015637,0.015135,0.004771,0.142939,0.140630,0.378396,0.375312,-3.009261,0.543565,0,
199.954803,-1.172447,0.206256,0.015770,0.014832,0.004782,0.145760,0.137955,0.382111,0.371719,-3.068343,0.554871,0,
200.204803,-1.204260,0.173790,0.015873,0.014602,0.004793,0.146220,0.152138,0.382716,0.390323,-3.146614,0.445248,0,
200.454803,-1.271065,0.127117,0.016000,0.014453,0.004805,0.146774,0.166629,0.383446,0.408458,-3.314852,0.311211,0,
200.704803,-1.340000,0.202534,0.016128,0.014433,0.004820,0.144322,0.155941,0.380239,0.395157,-3.524095,0.512541,0,
200.954803,-1.416661,0.257824,0.016250,0.014464,0.004836,0.142491,0.162748,0.377830,0.403679,-3.749466,0.638686,0,
201.204803,-1.507076,0.253461,0.016383,0.014521,0.004850,0.139361,0.150022,0.373671,0.387599,-4.033167,0.653925,0,
201.454803,-1.545818,0.098300,0.016514,0.014695,0.004869,0.149426,0.158689,0.386909,0.398629,-3.995306,0.246595,0,
201.704803,-1.526057,0.131551,0.016666,0.014843,0.004885,0.143344,0.152686,0.378975,0.391032,-4.026805,0.336421,0,
201.954803,-1.664795,0.192387,0.016829,0.015078,0.004905,0.136257,0.144045,0.369513,0.379833,-4.505378,0.506504,0,
202.204803,-1.626333,0.255219,0.016981,0.015282,0.004924,0.139342,0.149101,0.373671,0.386439,-4.352306,0.660438,0,
202.454803,-1.724226,0.074735,0.017144,0.015541,0.004944,0.131082,0.152463,0.362458,0.390774,-4.757036,0.191249,0,
202.704803,-1.758033,0.171306,0.017295,0.015749,0.004961,0.137507,0.151907,0.371223,0.390070,-4.735788,0.439167,0,
202.954803,-1.767317,0.130291,0.017466,0.015921,0.004975,0.148260,0.155767,0.385442,0.394995,-4.585175,0.329856,0,
203.204803,-1.843123,0.120474,0.017614,0.016129,0.004992,0.151789,0.145113,0.389998,0.381278,-4.725976,0.315974,0,
203.454803,-1.836843,0.155613,0.017770,0.016333,0.005009,0.151834,0.145504,0.390064,0.381799,-4.709087,0.407579,0,
203.704803,-1.947371,0.014201,0.017940,0.016508,0.005023,0.148768,0.141202,0.386122,0.376131,-5.043410,0.037755,0,
203.954803,-1.891446,0.073213,0.018078,0.016542,0.005030,0.156544,0.137713,0.396069,0.371466,-4.775541,0.197093,0,
204.204803,-1.875679,0.073820,0.018227,0.016610,0.005038,0.153915,0.150290,0.392743,0.388028,-4.775847,0.190243,0,
204.454803,-1.906188,0.075616,0.018368,0.016655,0.005045,0.159089,0.163081,0.399283,0.404176,-4.774032,0.187087,0,
204.704803,-1.901162,0.041007,0.018498,0.016672,0.005050,0.150526,0.169876,0.388418,0.412497,-4.894634,0.099411,0,
204.954803,-1.952848,-0.040347,0.018646,0.016768,0.005060,0.146938,0.174759,0.383779,0.418379,-5.088475,-0.096438,0,
205.204803,-1.961292,0.040137,0.018755,0.016796,0.005065,0.145153,0.186978,0.381450,0.432736,-5.141669,0.092752,0,
205.454803,-1.907444,0.080071,0.018872,0.016755,0.005066,0.151419,0.201382,0.389583,0.449069,-4.896115,0.178305,0,
205.704803,-1.896498,0.124744,0.018970,0.016788,0.005072,0.156967,0.193002,0.396645,0.439640,-4.781349,0.283741,0,
205.954803,-1.933424,0.105903,0.019077,0.016745,0.005071,0.172009,0.206601,0.415178,0.454842,-4.656857,0.232834,0,
206.204803,-1.964268,0.300970,0.019167,0.016737,0.005074,0.173499,0.198475,0.416972,0.445820,-4.710786,0.675094,0,
206.454803,-1.905280,0.310989,0.019269,0.016701,0.005073,0.189037,0.191198,0.435211,0.437580,-4.377833,0.710702,0,
206.704803,-1.817020,0.029853,0.019347,0.016672,0.005072,0.202326,0.213193,0.450223,0.462030,-4.035824,0.064612,0,
206.954803,-1.853039,0.038627,0.019411,0.016656,0.005072,0.199002,0.199087,0.446519,0.446502,-4.149969,0.086510,0,
207.204803,-1.841164,-0.052480,0.019466,0.016622,0.005072,0.196078,0.198454,0.443235,0.445792,-4.153924,-0.117723,0,
207.454803,-1.701523,-0.000658,0.019529,0.016547,0.005066,0.173400,0.188163,0.416870,0.434093,-4.081660,-0.001516,0,
207.704803,-1.858993,-0.061193,0.019604,0.016469,0.005062,0.188238,0.195311,0.434307,0.442246,-4.280364,-0.138370,0,
207.954803,-1.830444,0.056283,0.019676,0.016389,0.005056,0.199924,0.230282,0.447562,0.480157,-4.089814,0.117217,0,
208.204803,-1.628885,0.095484,0.019711,0.016292,0.005050,0.185547,0.238832,0.431203,0.488976,-3.777539,0.195274,0,
208.454803,-1.724424,0.067943,0.018329,0.015387,0.004938,0.123493,0.143499,0.351894,0.379125,-4.900413,0.179210,0,
208.704803,-1.655959,-0.045829,0.018487,0.015332,0.004936,0.141080,0.174022,0.376061,0.417441,-4.403428,-0.109785,0,
208.954803,-1.674861,0.113349,0.018655,0.015264,0.004930,0.122604,0.181971,0.350645,0.426854,-4.776513,0.265545,0,
209.204803,-1.573919,-0.103433,0.018794,0.015185,0.004925,0.126098,0.180402,0.355600,0.425009,-4.426090,-0.243368,0,
209.454803,-1.570778,-0.165631,0.018932,0.015134,0.004920,0.125200,0.158390,0.354343,0.398270,-4.432936,-0.415875,0,
209.704803,-1.611521,-0.047697,0.019066,0.015028,0.004913,0.092668,0.113516,0.305010,0.337257,-5.283498,-0.141426,0,
209.954803,-1.527438,-0.157206,0.019191,0.014951,0.004906,0.086391,0.097424,0.294550,0.312486,-5.185673,-0.503081,0,
210.204803,-1.420174,-0.008486,0.019302,0.014862,0.004899,0.094167,0.100530,0.307472,0.317413,-4.618867,-0.026736,0,
210.454803,-1.428613,-0.037440,0.019404,0.014764,0.004890,0.092196,0.099704,0.304258,0.316104,-4.695400,-0.118442,0,
210.704803,-1.407701,-0.067295,0.019495,0.014629,0.004879,0.082363,0.094585,0.287650,0.307895,-4.893794,-0.218563,0,
210.954803,-1.329581,-0.016444,0.019576,0.014573,0.004874,0.081230,0.090325,0.285681,0.300894,-4.654083,-0.054651,0,
211.204803,-1.228240,0.039853,0.019653,0.014400,0.004862,0.085097,0.088832,0.292375,0.298395,-4.200902,0.133557,0,
211.454803,-1.299820,0.094630,0.019747,0.014327,0.004855,0.083967,0.082581,0.290443,0.287725,-4.475305,0.328890,0,
211.704803,-1.248424,0.068128,0.019812,0.014261,0.004851,0.090034,0.091170,0.300710,0.302281,-4.151587,0.225379,0,
211.954803,-1.105734,0.087538,0.019869,0.014104,0.004839,0.091873,0.087801,0.303756,0.296648,-3.640202,0.295091,0,
212.204803,-1.126007,0.044278,0.019917,0.014013,0.004832,0.087119,0.090399,0.295830,0.300991,-3.806258,0.147107,0,
212.454803,-1.275906,-0.077358,0.019948,0.013926,0.004825,0.084912,0.083061,0.292079,0.288539,-4.368362,-0.268103,0,
212.704803,-0.926330,0.170308,0.019992,0.013825,0.004817,0.091754,0.083125,0.303568,0.288645,-3.051474,0.590027,0,
212.954803,-0.946132,0.113495,0.020008,0.013634,0.004805,0.096737,0.089785,0.311668,0.299952,-3.035706,0.378375,0,
213.204803,-0.900900,0.011803,0.020033,0.013494,0.004793,0.097991,0.097746,0.313675,0.312935,-2.872078,0.037718,0,
213.454803,-0.898776,0.022500,0.020056,0.013283,0.004779,0.095218,0.100853,0.309226,0.317852,-2.906536,0.070789,0,
213.704803,-0.869137,-0.019307,0.020057,0.013133,0.004769,0.089509,0.101683,0.299853,0.319148,-2.898548,-0.060496,0,
213.954803,-0.820139,0.047650,0.020079,0.012951,0.004759,0.084585,0.098989,0.291527,0.314891,-2.813251,0.151321,0,
214.204803,-0.733634,0.050096,0.020105,0.012779,0.004749,0.085912,0.106000,0.293797,0.325827,-2.497080,0.153751,0,
214.454803,-0.595656,0.330765,0.020123,0.012616,0.004744,0.083971,0.106066,0.290476,0.325923,-2.050621,1.014856,0,
214.704803,-0.668209,0.274100,0.020157,0.012462,0.004737,0.076225,0.095252,0.276823,0.308880,-2.413850,0.887399,0,
214.954803,-0.484760,0.236748,0.020170,0.012307,0.004732,0.085539,0.104067,0.293166,0.322828,-1.653536,0.733358,0,
215.204803,-0.486707,0.199628,0.020142,0.012212,0.004728,0.090510,0.118244,0.301523,0.344083,-1.614165,0.580175,0,
215.454803,-0.532960,0.180424,0.020109,0.012115,0.004725,0.099343,0.123775,0.315828,0.352026,-1.687501,0.512530,0,
215.704803,-0.547306,0.217843,0.020075,0.012037,0.004722,0.089662,0.107755,0.300108,0.328482,-1.823696,0.663182,0,
215.954803,-0.591870,0.230883,0.020060,0.011956,0.004721,0.102352,0.129085,0.320554,0.359482,-1.846399,0.642266,0,
216.204803,-0.510135,0.150499,0.019997,0.011885,0.004720,0.091489,0.120356,0.303131,0.347127,-1.682885,0.433555,0,
216.454803,-0.641214,0.108114,0.019958,0.011842,0.004720,0.089350,0.109019,0.299581,0.330393,-2.140373,0.327228,0,
216.704803,-0.480100,0.036592,0.019923,0.011775,0.004721,0.082582,0.094989,0.288061,0.308427,-1.666660,0.118641,0,
216.954803,-0.571243,-0.028055,0.019907,0.011721,0.004723,0.085134,0.091172,0.292455,0.302175,-1.953270,-0.092843,0,
217.204803,-0.716170,-0.211395,0.019872,0.011649,0.004727,0.086022,0.089992,0.293967,0.300213,-2.436222,-0.704149,0,
217.454803,-0.566830,-0.192297,0.019871,0.011541,0.004735,0.091007,0.093110,0.302327,0.305358,-1.874887,-0.629741,0,
217.704803,-0.169719,-0.282107,0.019837,0.011406,0.004745,0.124823,0.118881,0.353859,0.344979,-0.479623,-0.817750,1,
217.954803,-0.469702,-0.403440,0.020135,0.011305,0.004762,0.093847,0.085670,0.307006,0.292913,-1.529944,-1.377335,0,
218.204803,-0.371008,-0.469684,0.020004,0.011129,0.004778,0.092341,0.084735,0.304534,0.291305,-1.218280,-1.612341,0,
218.454803,-0.208572,-0.613143,0.019774,0.010956,0.004799,0.093628,0.088338,0.306625,0.297419,-0.680220,-2.061549,0,
218.704803,0.087342,-0.722368,0.019448,0.010835,0.004826,0.088483,0.088427,0.298096,0.297564,0.292998,-2.427608,0,
218.954803,0.294101,-0.774404,0.019012,0.010821,0.004854,0.083247,0.088455,0.289151,0.297611,1.017119,-2.602071,0,
219.204803,0.470639,-0.742894,0.018445,0.010931,0.004874,0.077814,0.089106,0.279561,0.298707,1.683495,-2.487036,0,
219.454803,0.666129,-0.761816,0.017811,0.011172,0.004891,0.070854,0.083808,0.266779,0.289712,2.496929,-2.629566,0,
219.704803,0.947026,-0.891817,0.017111,0.011502,0.004920,0.071760,0.083776,0.268427,0.289669,3.528064,-3.078748,0,
219.954803,1.210354,-0.782432,0.016399,0.011975,0.004950,0.072223,0.081988,0.269243,0.286586,4.495396,-2.730181,0,
220.204803,1.711734,-0.055860,0.015626,0.012540,0.004981,0.100243,0.106895,0.316997,0.327189,5.399845,-0.170727,0,
220.454803,1.683883,-0.558223,0.014849,0.013129,0.005013,0.088760,0.084067,0.298296,0.290241,5.645008,-1.923310,0,
220.704803,1.884356,-0.390699,0.014120,0.013689,0.005040,0.090795,0.090918,0.301652,0.301836,6.246784,-1.294407,0,
220.954803,1.980042,-0.279918,0.013507,0.014175,0.005061,0.093661,0.091975,0.306339,0.303606,6.463572,-0.921981,0,
221.204803,2.140502,0.081184,0.013010,0.014593,0.005086,0.088003,0.089470,0.296938,0.299471,7.208582,0.271091,0,
221.454803,2.086112,0.235024,0.012690,0.014864,0.005103,0.087925,0.098381,0.296793,0.314009,7.028841,0.748461,0,
221.704803,2.099567,0.349536,0.012545,0.014969,0.005111,0.077332,0.090283,0.278369,0.300845,7.542396,1.161849,0,
221.954803,2.022080,0.662509,0.012549,0.015021,0.005123,0.082433,0.098372,0.287386,0.314003,7.036111,2.109885,0,
222.204803,1.935218,0.597503,0.012683,0.014983,0.005129,0.082979,0.102501,0.288340,0.320509,6.711592,1.864234,0,
222.454803,1.880878,0.674985,0.012873,0.014878,0.005133,0.079235,0.102068,0.281781,0.319828,6.674953,2.110463,0,
222.704803,1.860707,0.822705,0.013115,0.014812,0.005147,0.090094,0.110189,0.300443,0.332278,6.193221,2.475954,0,
222.954803,1.805832,0.867188,0.013378,0.014724,0.005162,0.081161,0.093044,0.285201,0.305387,6.331791,2.839639,0,
223.204803,1.689622,0.815767,0.013682,0.014638,0.005175,0.079870,0.090441,0.282944,0.301091,5.971581,2.709372,0,
223.454803,1.760774,0.934908,0.013989,0.014576,0.005195,0.082569,0.091217,0.287689,0.302373,6.120406,3.091898,0,
223.704803,1.689800,0.897979,0.014305,0.014466,0.005205,0.081325,0.089513,0.285534,0.299537,5.918030,2.997891,0,
223.954803,1.569314,0.835114,0.014608,0.014331,0.005209,0.079435,0.092293,0.282221,0.304135,5.560585,2.745867,0,
224.204803,1.744610,1.005969,0.014897,0.014199,0.005212,0.076943,0.096286,0.277786,0.310624,6.280409,3.238539,0,
224.454803,1.644157,1.043853,0.015187,0.014075,0.005213,0.082906,0.103144,0.288335,0.321468,5.702254,3.247139,0,
224.704803,1.686255,0.895822,0.015457,0.013950,0.005211,0.083595,0.101435,0.289542,0.318794,5.823876,2.810034,0,
224.954803,1.589868,1.105761,0.015713,0.013864,0.005213,0.085868,0.105874,0.293454,0.325678,5.417774,3.395263,0,
225.204803,1.669312,0.996762,0.015942,0.013757,0.005207,0.078613,0.095616,0.280833,0.309525,5.944151,3.220299,0,
225.454803,1.643571,1.002850,0.016189,0.013664,0.005201,0.077924,0.103269,0.279617,0.321646,5.877935,3.117870,0,
225.704803,1.609361,1.080675,0.016401,0.013576,0.005196,0.073862,0.096131,0.272269,0.310347,5.910919,3.482157,0,
225.954803,1.587119,1.024945,0.016615,0.013500,0.005189,0.082716,0.103865,0.288084,0.322564,5.509230,3.177493,0,
226.204803,1.588567,1.078323,0.016806,0.013410,0.005180,0.077726,0.097471,0.279300,0.312492,5.687666,3.450725,0,
226.454803,1.486696,1.097045,0.017019,0.013340,0.005172,0.082739,0.102802,0.288148,0.320906,5.159496,3.418593,0,
226.704803,1.423961,1.053253,0.017221,0.013282,0.005165,0.079808,0.100951,0.283028,0.318005,5.031166,3.312067,0,
226.954803,1.435637,1.140831,0.017407,0.013251,0.005161,0.073091,0.097858,0.270912,0.313103,5.299265,3.643632,0,
227.204803,1.332320,1.135782,0.017601,0.013191,0.005149,0.077129,0.103747,0.278278,0.322368,4.787736,3.523252,0,
227.454803,1.334385,1.126084,0.017739,0.013146,0.005139,0.077179,0.104278,0.278377,0.323188,4.793446,3.484301,0,
227.704803,1.348426,1.123933,0.017906,0.013135,0.005132,0.075815,0.096876,0.275928,0.311527,4.886883,3.607819,0,
227.954803,1.267311,1.109449,0.018057,0.013080,0.005120,0.079761,0.101296,0.282997,0.318539,4.478180,3.482925,0,
